OBJECTID,GID,pop,pop_under18,pop_over65,median_age,med_home_value,pct_home_less100grants,home_vacant,home_seasonal,med_income,pct_w_ss_income,pct_poverty
763,15000US230110106003,683,98,232,52.9,43672.0,0.4708171206225681,0.04504504490977464,0.0,43672.0,0.4654088035678968,0.03367496334747443
764,15000US230110150002,1060,263,149,44.8,64474.0,0.11924119241192412,0.2734082391883741,0.23220973739286566,64474.0,0.2989690713944096,0.06509433956123174
765,15000US230010301002,2172,682,283,35.8,44855.0,0.18818040435458788,0.061844863666829286,0.0,44855.0,0.2737430164539184,0.06537753219826081
766,15000US230010108001,1744,481,169,36.7,48149.0,0.05055292259083728,0.06179775273955309,0.0,48149.0,0.22994011948510165,0.11983944947256911
767,15000US230010302001,2131,511,264,39.3,44036.0,0.21266233766233766,0.0,0.0,44036.0,0.28213166114719784,0.059518186084308845
768,15000US230010302002,1683,488,160,28.0,44848.0,0.29435483870967744,0.12516823670906024,0.0,44848.0,0.2615384611360947,0.04049844234236857
769,15000US230010410002,3062,624,297,46.2,70313.0,0.2192723697148476,0.1627240142202695,0.1448028672797112,70313.0,0.29794520522436196,0.01861528412194145
770,15000US230010410001,1200,205,174,43.1,49635.0,0.10690423162583519,0.25725593633607396,0.20976253270479878,49635.0,0.2220248663907196,0.08666666659444444
771,15000US230010465001,1152,277,122,31.8,53628.0,0.22077922077922077,0.15340909061854338,0.0606060604912764,53628.0,0.3109619679844251,0.10937499990505642
772,15000US230010460003,674,143,78,43.6,41442.0,0.125,0.0,0.0,41442.0,0.25702811141755777,0.16913946562442217
773,15000US230010203002,2223,407,240,38.5,30565.0,0.08421052631578947,0.06888168551954482,0.0,30565.0,0.33072236698805707,0.32760223033103986
774,15000US230010415001,2562,649,296,39.9,64474.0,0.2013129102844639,0.054080629248691614,0.015732546690528468,64474.0,0.20582120560725448,0.04267815190184881
775,15000US230139710001,651,109,182,52.0,42750.0,0.12719298245614036,0.4870370361351166,0.45555555471193415,42750.0,0.5126353772107026,0.11317829439817319
776,15000US230139711003,461,95,98,43.3,67639.0,0.015037593984962405,0.6424474175096607,0.5736137656336256,67639.0,0.3262032068117476,0.07809110612127743
777,15000US230139711004,156,49,24,32.4,43750.0,0.15555555555555556,0.7796052605934037,0.7203947344723858,43750.0,0.22388059367342397,0.08108108053323594
778,15000US230050021021,2136,427,236,37.4,61989.0,0.019880715705765408,0.02339181283813823,0.011695906419069115,61989.0,0.18802395187063,0.09503745313902741
779,15000US230050022001,2729,562,572,44.0,60787.0,0.0,0.03158844762492017,0.0,60787.0,0.3261882569187434,0.024031007742623643
780,15000US230050022002,2199,407,466,39.4,36417.0,0.029017857142857144,0.050039093002315016,0.0,36417.0,0.34320987626073257,0.23419736233096983
781,15000US230050023001,1512,257,309,39.3,52852.0,0.0,0.0486577180391649,0.0,52852.0,0.2098765428397239,0.26577579787247524
782,15000US230050023002,1909,274,300,43.7,50029.0,0.012396694214876033,0.025787965591415503,0.0,50029.0,0.2441176468194925,0.07595599786487375
783,15000US230050024001,1102,172,209,51.7,65197.0,0.0,0.49999999948240165,0.49999999948240165,65197.0,0.36231883982956764,0.1814882031020978
784,15000US230110230022,1428,188,164,47.7,63917.0,0.31438721136767317,0.08888888875720165,0.0,63917.0,0.21626016224998348,0.11624649851803466
785,15000US230110230023,1461,494,209,35.9,56375.0,0.23544973544973544,0.16275167757927572,0.11409395954011081,56375.0,0.23046092138184185,0.03422313481572681
786,15000US230110170001,2121,528,263,41.2,55818.0,0.0576271186440678,0.19378238321887836,0.14300518119895836,55818.0,0.24678663207353904,0.014144271563345464
787,15000US230110170002,1991,539,226,37.9,57917.0,0.11755725190839694,0.10747663538846187,0.0,57917.0,0.2866492142844906,0.050025786462080564
788,15000US230110180002,1408,269,210,41.7,70924.0,0.07597535934291581,0.24723756871928512,0.18093922626942097,70924.0,0.308256880168336,0.08735795448341054
789,15000US230110180003,2355,410,396,47.6,39816.0,0.1710843373493976,0.06610800738723649,0.01210428304273344,39816.0,0.4087736785555596,0.14309978762501072
790,15000US230110180001,548,112,76,42.4,41250.0,0.10952380952380952,0.15686274458541588,0.07843137229270794,41250.0,0.25968992147407005,0.14051094864870264
791,15000US230110241011,569,190,105,37.2,17311.0,0.7890625,0.21621621548575604,0.0,17311.0,0.3749999983836207,0.4625719760795164
792,15000US230110241014,534,38,100,55.1,48393.0,0.18333333333333332,0.05747126420266878,0.022988505681067514,48393.0,0.2743902430658834,0.0
793,15000US230110241012,1284,176,128,35.6,43854.0,0.27639751552795033,0.0,0.0,43854.0,0.19659735312552484,0.2537313430842644
794,15000US230110241024,1249,349,144,31.8,19000.0,0.5706214689265536,0.1632653058844529,0.017492711344762813,19000.0,0.3850174209320254,0.5251028802262527
795,15000US230010440001,1263,387,149,33.9,34180.0,0.5732009925558312,0.2172701946834677,0.0,34180.0,0.2597864764060739,0.23040380029263355
796,15000US230010209002,2101,466,158,21.5,31371.0,0.15168539325842698,0.1550632908938872,0.0,31371.0,0.288389512568559,0.32317073148836667
797,15000US230010400001,1353,326,69,39.2,54958.0,0.06150341685649203,0.11111111092117759,0.05470085460734897,54958.0,0.24423076876109467,0.039911308174492746
798,15000US230010202001,672,128,26,36.0,36397.0,0.203125,0.0,0.0,36397.0,0.06344410856965527,0.15476190453160432
799,15000US230010203001,2967,364,385,20.9,58750.0,0.03496503496503497,0.2532561501400056,0.0680173660376015,58750.0,0.28875968936286883,0.22479338824397238
800,15000US230010440002,1092,360,154,35.0,22109.0,0.5141843971631206,0.12890624974822998,0.0,22109.0,0.45515694965211445,0.32051282021931055
801,15000US230010205001,1054,196,218,44.3,53816.0,0.11083123425692695,0.052044609568690316,0.0,53816.0,0.31764705820069206,0.06736242877859351
802,15000US230010410003,1068,265,161,41.0,41830.0,0.46236559139784944,0.08901515134656221,0.0454545453684573,41830.0,0.33679833609813237,0.12359550550225139
803,15000US230010205002,1441,397,252,36.2,39722.0,0.13353115727002968,0.037414965922763666,0.0,39722.0,0.45229681898887486,0.36016655075630355
804,15000US230010209001,992,146,227,47.4,65580.0,0.0,0.0,0.0,65580.0,0.25995316098371624,0.0756207674090059
805,15000US230010207001,1535,355,317,43.0,57500.0,0.08870967741935484,0.08469539363343924,0.0,57500.0,0.3409090903556671,0.04039087945251408
806,15000US230050115004,1512,404,178,40.2,66838.0,0.03225806451612903,0.09770992351494669,0.010687022884447294,66838.0,0.24534686929721342,0.12008141104472088
807,15000US230050120003,1385,285,146,44.5,60833.0,0.024574669187145556,0.31781140824468984,0.30384167601415407,60833.0,0.1740614331500658,0.07003610103246491
808,15000US230050120001,1589,387,228,42.5,64850.0,0.0273109243697479,0.48178506331349263,0.4016393438965033,64850.0,0.28295254783312385,0.13316423580649064
809,15000US230050120002,1442,367,238,41.0,81055.0,0.021413276231263382,0.3526077093507849,0.30158730124536587,81055.0,0.27670753016338434,0.07606420092389099
810,15000US230050165002,996,133,276,51.8,46125.0,0.08980582524271845,0.5356793738654161,0.5141739975423519,46125.0,0.5199999989052632,0.05639476328661152
811,15000US230050165001,467,88,86,41.6,52563.0,0.04878048780487805,0.4164037841753824,0.4164037841753824,52563.0,0.2864864849379109,0.04925053522644425
812,15000US230050030003,990,286,144,41.3,39253.0,0.1424581005586592,0.0945945943815437,0.0945945943815437,39253.0,0.27611940229821047,0.12424242411692685
813,15000US230050030004,2523,740,73,23.7,38205.0,,0.04070305269130152,0.0,38205.0,0.1378977819306675,0.3399433426386308
814,15000US230050030001,2018,443,502,45.5,57102.0,0.021398002853067047,0.014783526911527426,0.0,57102.0,0.4544480166618992,0.01684836470919308
815,15000US230050030002,879,109,174,47.8,54872.0,0.0,0.0,0.0,54872.0,0.4088785037175736,0.04323094420565308
816,15000US230110241023,616,112,14,27.4,27778.0,1.0,0.0,0.0,27778.0,0.27999999888,0.2532467528356384
817,15000US230110241021,1081,377,81,27.6,39559.0,0.782312925170068,0.029126213521538317,0.029126213521538317,39559.0,0.22499999943750001,0.03700277517391047
818,15000US230110242001,2538,89,202,20.7,73000.0,0.1031390134529148,0.0,0.0,73000.0,0.5588235270637667,0.07648183541781677
819,15000US230110242005,654,26,133,51.9,46326.0,0.9375,0.0,0.0,46326.0,0.34146341344437836,0.1253822628052259
820,15000US230110242004,611,27,156,49.9,29932.0,0.147239263803681,0.0,0.0,29932.0,0.35532994833672604,0.08674304404788373
821,15000US230010430001,1096,242,185,41.2,41833.0,0.2702702702702703,0.15986394530635384,0.061224489691795086,41833.0,0.33603238798374013,0.050182481706037875
822,15000US230010415002,1404,305,147,39.0,62354.0,0.1581196581196581,0.18181818152820067,0.0,62354.0,0.23001949272900685,0.0512820512455256
823,15000US230010415003,1673,397,214,41.3,45122.0,0.4161490683229814,0.10651629059333798,0.0,45122.0,0.25245441759824067,0.09967637534001528
824,15000US230010205003,1214,182,210,40.0,27763.0,0.12944983818770225,0.0679611649542841,0.0,27763.0,0.2529761900997378,0.24052718266842898
825,15000US230010400002,2455,662,227,37.8,79315.0,0.1528436018957346,0.03504928802294711,0.0,79315.0,0.24177071482205367,0.018329938892737298
826,15000US230010104002,585,131,71,44.4,39745.0,0.3168724279835391,0.0,0.0,39745.0,0.34848484716483014,0.05128205119438966
827,15000US230010440003,867,206,154,47.4,32902.0,0.5366666666666666,0.13457076534902374,0.0348027841419889,32902.0,0.3538873985150472,0.32410611265962386
828,15000US230010420004,1590,437,157,40.3,67098.0,0.23857868020304568,0.09153952830577042,0.0679611649542841,67098.0,0.23969465612260357,0.19999999987421382
829,15000US230010460002,1591,441,113,40.2,64688.0,0.16062176165803108,0.12148148130150892,0.04148148142002744,64688.0,0.20741989846978096,0.015084852284673253
830,15000US230010106001,1088,356,97,35.0,63607.0,0.13352272727272727,0.0,0.0,63607.0,0.13603818583284444,0.023897058801565202
831,15000US230010420002,1716,520,169,42.9,50000.0,0.24436741767764297,0.08505154628215007,0.042525773141075036,50000.0,0.21549295744296768,0.23018648005233885
832,15000US230010420001,1279,398,163,38.9,75865.0,0.1791044776119403,0.1825095053564458,0.11787072220937125,75865.0,0.3232558132017307,0.04691164968967033
833,15000US230010206001,1318,194,320,46.0,41477.0,0.20555555555555555,0.0,0.0,41477.0,0.3905053592794711,0.08805513010102975
834,15000US230010430002,1004,198,209,45.3,42500.0,0.22946175637393768,0.163999999672,0.093999999812,42500.0,0.4258373195554131,0.13944223093681052
835,15000US230010420003,1063,202,153,51.3,58813.0,0.2581453634085213,0.196836555014347,0.17398945487875317,58813.0,0.3107220999765381,0.1605058364197414
836,15000US230010203003,910,233,99,34.1,11194.0,,0.11423220952390972,0.0,11194.0,0.34038054896325465,0.6076923070245139
837,15000US230050031002,1878,363,302,38.4,53750.0,0.05154639175257732,0.0,0.0,53750.0,0.22846441919043145,0.06137387383931651
838,15000US230050031001,560,86,38,33.6,55125.0,0.0,0.0,0.0,55125.0,0.07883817394672957,0.1214285712117347
839,15000US230050031003,723,132,55,31.7,28333.0,0.04639175257731959,0.0,0.0,28333.0,0.11363636337809918,0.22406638973158174
840,15000US230050031004,786,217,134,35.8,31250.0,0.0,0.0,0.0,31250.0,0.368263471951307,0.27989821847341195
841,15000US230050032001,1500,283,225,44.1,50000.0,0.07926829268292683,0.04545454539715335,0.0,50000.0,0.2896825392993617,0.05733333329511111
842,15000US230050032003,722,61,190,49.7,29773.0,0.1308411214953271,0.0,0.0,29773.0,0.433999999132,0.12049861479155316
843,15000US230050032002,676,112,72,48.3,73854.0,0.06862745098039216,0.06600660044222244,0.06600660044222244,73854.0,0.2791519424764949,0.01627218932504114
844,15000US230050033002,1563,305,171,33.5,50845.0,0.04597701149425287,0.049786628663176916,0.0,50845.0,0.3158682630001972,0.14203454885346478
845,15000US230110108021,581,177,71,33.3,57031.0,0.08333333333333333,0.0,0.0,57031.0,0.22881355835248493,0.0
846,15000US230110242003,1267,166,438,51.5,43750.0,0.4780701754385965,0.23478260835538753,0.0,43750.0,0.4090909083161157,0.0
847,15000US230110242002,1411,276,314,49.5,43083.0,0.32193158953722334,0.17890520670373136,0.016021361794364003,43083.0,0.45040650333267235,0.11481218985484606
848,15000US230110108025,1888,386,267,41.7,57321.0,0.18448023426061494,0.06197854581408993,0.06197854581408993,57321.0,0.31130876707584654,0.08328796947017529
849,15000US230110145002,947,157,185,50.4,52750.0,0.11859838274932614,0.46867167861068715,0.4248120295428421,52750.0,0.3207547162246351,0.10308182773317554
850,15000US230110190002,1615,381,153,38.1,44427.0,0.24380165289256198,0.04992435695926724,0.03479576394130747,44427.0,0.21974522258002352,0.13250773985603234
851,15000US230110230011,554,108,88,43.8,56944.0,0.06153846153846154,0.09727626421293283,0.0,56944.0,0.34051723991156363,0.03790613711569289
852,15000US230110230012,1449,402,340,42.0,42222.0,0.19342359767891681,0.12879884207120285,0.0,42222.0,0.4202657800327811,0.09385783292349355
853,15000US230110230013,945,147,200,38.1,37434.0,0.31756756756756754,0.11182795674875708,0.0,37434.0,0.42130750503315373,0.22116402092998516
854,15000US230110230014,741,107,243,50.8,43571.0,0.2838427947598253,0.06989247293039658,0.0,43571.0,0.5173410389672224,0.10391363008918539
855,15000US230110140003,1596,431,265,41.7,71148.0,0.16296296296296298,0.27463054153370625,0.25369458096835645,71148.0,0.30899830168251563,0.044486215510973544
856,15000US230110140005,1128,237,158,43.8,59695.0,0.033783783783783786,0.24999999963662792,0.20930232527717685,59695.0,0.37984496050417643,0.031028368766818817
857,15000US230110140001,1802,314,346,50.5,51250.0,0.2979397781299525,0.16921269075298156,0.1421856637577137,51250.0,0.32107496418518394,0.09964830005882279
858,15000US230010204001,500,50,138,44.1,32143.0,0.10909090909090909,0.19322033832806665,0.0,32143.0,0.4453781493891674,0.287999999424
859,15000US230010207002,2338,363,481,47.8,49386.0,0.08207934336525308,0.061278863178260326,0.0,49386.0,0.3386944178441869,0.06672369543767165
860,15000US230010208002,2357,446,559,45.4,43857.0,0.14898989898989898,0.06809338514776907,0.022373540834266983,43857.0,0.33402922720873773,0.04556020453483952
861,15000US230010208004,2399,543,293,39.7,50294.0,0.05582922824302135,0.08491508483025466,0.0,50294.0,0.2336244538934231,0.12536935410495173
862,15000US230010203004,1183,300,125,31.0,22292.0,0.0,0.037234042487173685,0.0,22292.0,0.3186003677373842,0.48456260678853974
863,15000US230010204003,1999,859,79,20.4,17855.0,0.6753246753246753,0.2585635356258966,0.0,17855.0,0.2831594630653361,0.46273917398653613
864,15000US230010208003,525,86,79,47.5,49250.0,0.16,0.14589665609149952,0.0,49250.0,0.4377224183710946,0.11238095216689342
865,15000US230050033001,1486,358,155,38.4,63068.0,0.03982300884955752,0.05762711854639471,0.0,63068.0,0.16546762560167694,0.05787348582915647
866,15000US230050034003,672,62,181,55.6,51900.0,0.0,0.03170028809308274,0.0,51900.0,0.4196428558939201,0.09821428556813351
867,15000US230050034004,744,193,79,43.3,59545.0,0.0,0.09189189164353542,0.0,59545.0,0.2023809517786281,0.04973118272885594
868,15000US230050034001,821,190,131,50.1,78550.0,0.030716723549488054,0.0,0.0,78550.0,0.28295819844707976,0.025893958044520396
869,15000US230050034002,808,156,125,38.1,55000.0,0.0,0.0,0.0,55000.0,0.26351351262326517,0.023514851456045975
870,15000US230050034005,1767,602,133,41.1,99625.0,0.0,0.040752351033303526,0.0,99625.0,0.17483660102150883,0.0073571024293395005
871,15000US230050035001,1021,192,191,47.5,82679.0,0.0,0.020689655124851367,0.0,82679.0,0.347417839560052,0.040796019859904456
872,15000US230110140002,1164,294,49,32.1,41250.0,0.4624277456647399,0.11423220952390972,0.0,41250.0,0.32346722976011155,0.23281786921579217
873,15000US230110155001,1058,251,119,40.5,52375.0,0.20612813370473537,0.5881244103787705,0.5136663520135095,52375.0,0.24485125802093533,0.04928909947934682
874,15000US230110155003,652,147,126,37.6,41250.0,0.19433198380566802,0.39130434701593303,0.33540372601365687,41250.0,0.3741496585913277,0.08282208576254281
875,15000US230110241013,1494,306,192,36.1,22365.0,0.46766169154228854,0.04633204627241693,0.0,22365.0,0.3319838052199949,0.38211382087932666
876,15000US230110250005,1055,369,74,36.3,80685.0,0.036303630363036306,0.07600950100710333,0.0,80685.0,0.1336760922013468,0.039748953933317
877,15000US230110241022,964,204,93,29.3,15865.0,1.0,0.10056925977121582,0.0,15865.0,0.2531645564279229,0.4429460576317987
878,15000US230110241025,1505,415,209,42.8,30755.0,0.2965779467680608,0.21035242267582333,0.0,30755.0,0.32078103163070987,0.2950166110996567
879,15000US230239705005,513,71,88,40.9,36940.0,0.17592592592592593,0.12951807189904196,0.0,36940.0,0.18685121042612038,0.17933723161922566
880,15000US230239900000,0,0,0,,,,0.0,0.0,,0.0,0.0
881,15000US230239702004,908,198,57,38.3,55909.0,0.3492063492063492,0.042735042613290475,0.0,55909.0,0.20833333271329366,0.07929515409769256
882,15000US230239701001,1994,549,259,38.4,54009.0,0.20761904761904762,0.07421383638463669,0.0,54009.0,0.3654891299381941,0.08627858623374293
883,15000US230239702003,2115,670,123,37.3,67083.0,0.17027863777089783,0.03968253963004955,0.0,67083.0,0.14049586757507457,0.04822695033180759
884,15000US230239705001,2035,486,351,38.4,34345.0,0.09111617312072894,0.06128404663299217,0.021400778189298853,34345.0,0.37720207214797713,0.25798525785848386
885,15000US230239704002,1669,309,289,46.1,61964.0,0.15901639344262294,0.08044382790507097,0.02080443825131146,61964.0,0.3046757159808813,0.04528985504511482
886,15000US230239702001,1565,357,225,42.4,68779.0,0.11568627450980393,0.054009819878871,0.0,68779.0,0.3010380617629099,0.06464124107004444
887,15000US230239704003,1395,292,175,39.5,46991.0,0.26666666666666666,0.14985994376770317,0.0714285713285314,46991.0,0.30971993359189465,0.10465949813286057
888,15000US230239703022,2406,661,302,42.0,82461.0,0.07335907335907337,0.016163793086030394,0.016163793086030394,82461.0,0.2562979186678008,0.028678304227482004
889,15000US230239707004,716,141,115,51.0,58542.0,0.14285714285714285,0.3974630012738626,0.30655391055696846,58542.0,0.37192982325638657,0.02513966476935801
890,15000US230239703011,1904,337,265,43.9,61654.0,0.2246153846153846,0.14435389971553678,0.0,61654.0,0.3374149655273266,0.06670168063723651
891,15000US230239703012,2404,462,563,48.0,58289.0,0.10141206675224647,0.19021310166518302,0.0,58289.0,0.4463937617481542,0.04034941762048693
892,15000US230239707003,1115,245,190,47.8,43884.0,0.08959537572254335,0.2588235289767672,0.15798319301179295,43884.0,0.3083900219764399,0.09955156941744253
893,15000US230010208001,2249,380,265,45.1,47438.0,0.40074441687344914,0.025641025615738635,0.0,47438.0,0.30668016163291484,0.014432029788439465
894,15000US230010207003,1058,207,188,40.5,45380.0,0.09252669039145907,0.0,0.0,45380.0,0.27008928511140784,0.14759036129760003
895,15000US230010201001,1250,279,204,36.1,11998.0,0.0,0.08386276990614641,0.0,11998.0,0.38280166382413083,0.59039999952768
896,15000US230010108002,2371,520,431,44.8,67292.0,0.04946236559139785,0.12988192540428525,0.105358764663616,67292.0,0.2682672231020175,0.06689246398522758
897,15000US230050150001,1053,268,109,41.6,39457.0,0.35844155844155845,0.12359550534023482,0.05617977515465219,39457.0,0.3051282043458251,0.11490978146732213
898,15000US230050160003,769,97,210,47.2,43988.0,0.2559055118110236,0.40072859671998434,0.35519125618362246,43988.0,0.4072948315887695,0.07557354915577119
899,15000US230050160002,1005,253,129,38.9,58897.0,0.0,0.28869565167183364,0.28869565167183364,58897.0,0.3667481653624739,0.021890547241899955
900,15000US230050160001,1163,114,452,55.4,33375.0,0.08494208494208494,0.605960264499364,0.5390728473251173,33375.0,0.5865546208629334,0.2854686154037243
901,15000US230050165003,1653,326,175,41.0,56875.0,0.2265193370165746,0.09090909077134986,0.04999999992424242,56875.0,0.2599999995666667,0.10072815527868437
902,15000US230050160005,1152,271,216,46.6,43750.0,0.16621253405994552,0.3543758961917132,0.24246771844696166,43750.0,0.3933333324592593,0.18923611094684364
903,15000US230050160004,1095,265,163,36.7,42917.0,0.15120274914089346,0.1740614331500658,0.0,42917.0,0.29132231344768117,0.20456620985884363
904,15000US230050111004,1251,471,0,23.9,37460.0,,0.0,0.0,37460.0,0.038071065893220644,0.04071661234469331
905,15000US230050111002,649,147,122,49.7,105385.0,0.04504504504504504,0.23469387695231153,0.23469387695231153,105385.0,0.3599999988,0.02003081661012201
906,15000US230050112014,804,100,49,48.1,50909.0,0.5103244837758112,0.0,0.0,50909.0,0.1925133684692156,0.09825870634544936
907,15000US230050111003,1011,420,177,30.6,51607.0,0.0,0.0,0.0,51607.0,0.4068322968731916,0.09000989110780426
908,15000US230050035002,1831,229,379,44.3,37159.0,0.0,0.14609571776146454,0.05541561708193483,37159.0,0.2723697145797741,0.08902239208682555
909,15000US230050035003,836,157,30,36.2,59095.0,0.0,0.0,0.0,59095.0,0.061624649687325915,0.14114832519001397
910,15000US230050170021,2180,451,150,30.1,89143.0,0.02112676056338028,0.19546742181945123,0.143059489882352,89143.0,0.22359154890212757,0.02023809522604875
911,15000US230050170012,2698,703,237,40.0,57750.0,0.14271151885830785,0.16160787517505504,0.1328958161338016,57750.0,0.22504892345885624,0.012601927348924416
912,15000US230050170023,85,0,27,63.7,36188.0,0.06976744186046512,0.920517558372426,0.9149722718762066,36188.0,0.9999999767441866,0.0
913,15000US230050026002,1776,260,245,44.9,60169.0,0.045588235294117645,0.015222482417772269,0.0,60169.0,0.2556480377459595,0.027590090074555127
914,15000US230050026001,2243,543,477,39.4,56860.0,0.07413010590015129,0.013853904264667627,0.0,56860.0,0.3793103443431541,0.026445540104686
915,15000US230050027001,1611,361,154,38.0,47433.0,0.0,0.056050955342610245,0.0,47433.0,0.2564102560642237,0.19641714638744903
916,15000US230050027003,1485,342,216,44.0,70950.0,0.04395604395604396,0.11994609148255243,0.04043126679187161,70950.0,0.38131699788466006,0.07205387200535092
917,15000US230050028002,1474,468,92,28.6,33618.0,0.029411764705882353,0.08103975522776796,0.0,33618.0,0.13144758713569454,0.2313432834251402
918,15000US230050027002,977,200,186,38.8,53182.0,0.021341463414634148,0.0,0.0,53182.0,0.3049999992375,0.12083333320746528
919,15000US230050028001,1225,146,292,51.4,32632.0,0.05909090909090909,0.09137709125948894,0.0,32632.0,0.4107648719394265,0.18440905265347102
920,15000US230239705003,1199,249,270,42.9,35096.0,0.14285714285714285,0.0866935482123114,0.0,35096.0,0.4635761579170504,0.20785013362368407
921,15000US230239705002,1063,246,98,36.2,53093.0,0.0,0.10246679297444632,0.0,53093.0,0.1966173357365384,0.1881467542914894
922,15000US230239703021,695,92,169,49.2,52273.0,0.03070175438596491,0.09915014136218091,0.0,52273.0,0.29874213742533917,0.12949640269137208
923,15000US230239701003,462,32,97,57.3,37386.0,0.11049723756906077,0.2931034475539324,0.0,37386.0,0.3519163750804308,0.0432900431963419
924,15000US230239702002,1315,274,126,42.3,56429.0,0.23251028806584362,0.06643952288511154,0.0,56429.0,0.2572992696034685,0.12775665389524207
925,15000US230239706003,1105,272,210,40.4,46250.0,0.03494623655913978,0.11406844084777863,0.06653992382787087,46250.0,0.25536480631895964,0.042533936613091454
926,15000US230239706002,1457,239,97,30.6,45000.0,0.1811320754716981,0.10391363008918539,0.0,45000.0,0.2198795177411453,0.1084420040436225
927,15000US230239707001,1244,350,205,39.5,52206.0,0.13636363636363635,0.3941018761473165,0.34182305584206024,52206.0,0.34070796384799124,0.14067524104447326
928,15000US230239707002,1309,228,294,52.5,59219.0,0.023109243697478993,0.4687809707940724,0.43111992028630336,59219.0,0.33955223817247715,0.126050420071772
929,15000US230219605001,578,72,120,49.6,35625.0,0.4444444444444444,0.4899082559818197,0.423853210231462,35625.0,0.3920863295248693,0.13913043454064272
930,15000US230219608001,1716,406,257,39.2,28438.0,0.6956521739130435,0.336589697747256,0.2815275308334569,28438.0,0.4243641225912127,0.2689614934253433
931,15000US230219603013,609,84,108,51.0,51012.0,0.31800766283524906,0.4877622369095066,0.4388111880440364,51012.0,0.37201365060746194,0.16748768445404322
932,15000US230219607001,1487,326,316,44.0,35547.0,0.4365079365079365,0.3398157621905673,0.2538382801905442,35547.0,0.42635658848626884,0.09027291806139054
933,15000US230219607002,1558,379,203,45.2,44492.0,0.539622641509434,0.1586666664551111,0.07333333323555556,44492.0,0.2773375589899563,0.18741976881423633
934,15000US230219606003,866,176,178,45.3,46458.0,0.5740740740740741,0.24416135829265104,0.1295116770074062,46458.0,0.5421348299378235,0.09930715923867534
935,15000US230219605002,1049,238,172,44.0,26510.0,0.6262135922330098,0.47900113453007814,0.42111237182620614,26510.0,0.4226579511488934,0.2411483251280877
936,15000US230219609001,1467,325,311,44.5,33696.0,0.5971223021582733,0.4912680330362429,0.42900531478435433,33696.0,0.45373134260637116,0.1946721310145682
937,15000US230219608002,685,122,149,45.7,29000.0,0.5296442687747036,0.24249422576791171,0.18937644298065487,29000.0,0.4329268279483938,0.22008862596737278
938,15000US230219608004,780,180,159,50.3,25441.0,0.548951048951049,0.3056603767817729,0.20943396186899252,25441.0,0.42119565102935963,0.24487179455785668
939,15000US230219604002,660,139,103,52.0,31591.0,0.4817813765182186,0.4716981123984595,0.4219554023637129,31591.0,0.467532466014505,0.07878787866850322
940,15000US230219606001,556,103,124,50.9,29052.0,0.5517241379310345,0.34403669645863144,0.2981651369308139,29052.0,0.4790209773460805,0.11330935231419181
941,15000US230219608003,562,112,142,51.0,37381.0,0.4834710743801653,0.3888888879068462,0.34090909004820935,37381.0,0.5289256176490676,0.040925266831093834
942,15000US230219603012,997,128,306,55.1,31875.0,0.28486646884273,0.45235602046873713,0.41675392626517915,31875.0,0.45506692073600974,0.15747241709380902
943,15000US230219603011,66,0,45,68.2,42813.0,0.16666666666666666,0.8588235268858132,0.8441176445761246,42813.0,0.5624999882812503,0.0
944,15000US230219606002,1520,294,326,43.3,29018.0,0.5853131749460043,0.22139830485021367,0.1112288134414949,29018.0,0.41632653004581427,0.18421052619459832
945,15000US230050112016,1799,283,353,50.0,82260.0,0.024528301886792454,0.08467741924102497,0.0591397848667476,82260.0,0.39060205522672237,0.06483300585145185
946,15000US230050112015,683,65,202,56.5,63068.0,0.233983286908078,0.450370369703155,0.2770370366266118,63068.0,0.44204851632871023,0.019033674935529026
947,15000US230050113002,956,240,142,42.9,85333.0,0.055232558139534885,0.0,0.0,85333.0,0.34594594501095693,0.024364406753851264
948,15000US230050113001,1445,453,114,37.4,73667.0,0.0,0.07212475619468858,0.0,73667.0,0.2289915961575807,0.012456747396223704
949,15000US230050111001,1968,410,333,42.5,38449.0,0.8098859315589354,0.05656565650851954,0.0,38449.0,0.41220556701048655,0.09806910564122505
950,15000US230050112012,857,197,138,47.3,81923.0,0.03571428571428571,0.0,0.0,81923.0,0.25274725205289217,0.0
951,15000US230050029004,1835,325,377,50.6,50492.0,0.47556142668428003,0.0,0.0,50492.0,0.2878980888052254,0.08018867919800195
952,15000US230050029005,1756,400,306,35.8,47404.0,0.09270216962524655,0.0,0.0,47404.0,0.4122562668352977,0.17312072883079685
953,15000US230050029003,765,119,80,42.6,43170.0,0.06341463414634146,0.0,0.0,43170.0,0.2388059694364001,0.015686274489298987
954,15000US230050029002,1457,429,138,39.0,36204.0,0.0,0.0,0.0,36204.0,0.36137071594802067,0.4186684966241122
955,15000US230050029001,710,222,159,35.9,22658.0,0.09090909090909091,0.0,0.0,22658.0,0.48062015379684714,0.38028168960523706
956,15000US230050048016,1584,446,91,32.4,60395.0,0.023166023166023165,0.0,0.0,60395.0,0.16814159267235754,0.1590909089904729
957,15000US230050048012,1071,312,103,41.2,73495.0,0.046263345195729534,0.13363028923467643,0.10913140287498574,73495.0,0.2930591252106449,0.0690943043239082
958,15000US230239703023,1529,382,176,41.7,59737.0,0.065439672801636,0.11174785084276813,0.0,59737.0,0.2435483867039542,0.011772400253909483
959,15000US230239706001,636,222,79,32.0,41518.0,0.0,0.15937499950195314,0.0,41518.0,0.26022304735976565,0.08647798728541196
